Caller,Callee,CallTime,Duration,IMEI,IMSI,CellTowerID,FraudType
+919141652101,+919334319685,2023-11-10 14:01:19,23,367827690067714,482872325442396,TWR-8794,Vishing
+918761586711,+918897840239,2023-01-31 20:06:26,2462,107402806069947,439142387782756,TWR-4401,None
+917793881710,+917636755414,2023-01-22 09:13:59,2675,141344854220071,493870944516130,TWR-5889,Vishing
+917376680187,+917210588114,2023-02-12 06:54:23,1707,300690909933004,494588757689325,TWR-5659,SIM Swap
+919838649569,+919970028366,2023-09-29 19:02:42,2436,986427873254546,424969059424334,TWR-8460,SIM Swap
+919486641280,+918546998451,2023-12-28 18:01:16,146,965264511426496,445433449517114,TWR-7038,Vishing
+917290626163,+918835341895,2023-11-24 12:12:55,2254,429699148364608,418934237983725,TWR-2999,SIM Swap
+918178618666,+918413939856,2023-07-24 16:29:15,1694,336264109323997,429423514542533,TWR-1953,None
+919454002884,+919701442510,2023-07-25 10:08:23,359,915234114737749,485116324652420,TWR-5705,Vishing
+919614967674,+918359308025,2023-04-11 20:12:25,2152,498403843190181,418257592895252,TWR-9132,SIM Swap
+919713807766,+919137781804,2023-07-11 06:28:27,3309,362021392237581,440882542081614,TWR-4171,None
+917507695800,+917103022527,2023-06-30 13:02:53,2561,232773745961507,458271602136110,TWR-1745,Vishing
+918501735492,+919406966240,2023-11-10 00:52:12,2611,112718310147939,428315175849938,TWR-5614,Vishing
+917291353679,+918321873046,2023-04-27 14:50:58,2075,464705215177086,400862287839163,TWR-2865,SIM Swap
+918431439122,+918466136834,2023-06-03 19:26:50,2967,793545172522902,404101522453593,TWR-3877,None
+918419550393,+918451427715,2023-12-25 04:16:13,2754,997628727991428,490864480835701,TWR-3224,Vishing
+917667379034,+919693805581,2023-06-28 21:16:13,3543,620693209480975,407884454364943,TWR-9537,Vishing
+919426410155,+919912836638,2023-05-03 12:41:58,2274,121073411164777,481261675720830,TWR-6434,Vishing
+917284382838,+917641259710,2023-04-19 22:04:36,3443,481848496305911,452810847514759,TWR-9753,None
+919452347464,+919601414829,2023-06-01 07:01:15,767,231557404606089,443386692497524,TWR-6152,SIM Swap
+917135842149,+918166072514,2023-06-10 17:32:38,355,518365195034462,442592979047432,TWR-4541,SIM Swap
+918298447203,+917751674031,2023-02-13 14:04:16,1532,142102640744129,428444614018404,TWR-2517,Vishing
+919173230664,+917107094028,2023-11-07 07:27:19,1976,663013969719031,426766897947682,TWR-6572,Vishing
+919248964968,+918332980508,2023-10-29 04:29:36,1340,966355648592874,413829244073959,TWR-9456,SIM Swap
+917570015858,+917881271916,2023-10-09 09:29:16,149,536383535147786,416301644342484,TWR-1067,Vishing
+917189107235,+919950867264,2023-11-26 09:05:19,2434,198040668173510,465705841162812,TWR-1755,None
+919235864235,+919830315936,2023-10-17 13:04:25,1279,750271030068258,443932183209640,TWR-4438,Vishing
+917861379367,+917826977245,2023-04-22 07:00:05,1133,459332134992440,462082776391702,TWR-2927,Vishing
+917641327636,+917676440254,2023-04-17 06:28:50,468,730082967786024,414407528184517,TWR-4384,SIM Swap
+918504604930,+919359507540,2023-05-04 16:29:40,1110,746359434935131,424104407980840,TWR-2167,Vishing
+919633944024,+918454872478,2023-07-29 22:32:37,1817,246450012726304,466249995063437,TWR-1826,None
+918647547914,+917231068718,2023-02-03 10:41:33,1746,301517253830698,483896622759975,TWR-8304,SIM Swap
+918527394794,+918341922388,2023-05-10 01:33:34,3348,902652929246530,494419523382099,TWR-9740,None
+919000146357,+919438636480,2023-02-21 04:25:15,380,886554195852713,413690072002050,TWR-8464,Vishing
+919939810510,+919767756835,2023-10-03 19:41:31,3139,629786214824611,420225962186749,TWR-5227,Vishing
+918683957564,+917787495451,2023-09-29 16:52:51,2724,988084691443577,463794544085759,TWR-8987,None
+917280741389,+919041545544,2023-02-13 20:11:01,1439,619310846521698,424038269526868,TWR-5624,Vishing
+919596051033,+919468224333,2023-02-19 11:23:53,2080,556761624085483,415057282421065,TWR-6339,SIM Swap
+919789372578,+917304616203,2023-11-04 17:59:30,1237,619010431140719,483109338671254,TWR-7773,None
+919666637135,+918046645121,2023-08-01 19:15:18,651,643107092379642,409295957707683,TWR-6582,None
+919980964394,+919538197680,2023-06-17 10:35:42,3212,590167352605389,476636571203924,TWR-4869,None
+919845897967,+919875932424,2023-01-31 06:01:42,3028,901539384741356,416091037552067,TWR-8584,Vishing
+919384083537,+917419420333,2023-11-16 05:48:36,1823,446815070846290,457114285623044,TWR-2140,SIM Swap
+917467054653,+919944237345,2023-11-13 03:39:06,2442,468630080491518,490776256782456,TWR-2007,None
+917934635444,+917596642845,2023-12-11 13:52:36,2378,950042331842835,493008146975484,TWR-3444,Vishing
+919281726390,+918251996942,2023-06-01 10:54:06,2521,603458548633661,428944624989477,TWR-6187,Vishing
+919449318527,+919918683391,2023-04-29 06:36:46,1780,487607548996349,412567032600771,TWR-1133,SIM Swap
+919192253856,+918736014680,2023-11-26 04:32:49,522,431222949414784,451960782398310,TWR-9992,None
+917003622015,+919405311630,2023-11-15 17:58:30,1471,364857882179872,498829051684914,TWR-7459,SIM Swap
+918366346378,+918644068874,2023-06-07 16:29:55,1562,713748400758117,493236057227710,TWR-3841,Vishing
+917597296237,+917808428103,2023-08-04 16:54:15,1575,273690269463055,494304050322239,TWR-3056,None
+917049833464,+917308146694,2023-09-09 19:25:32,64,912153164327431,468499939004573,TWR-8155,None
+917363626724,+917589356566,2023-09-07 10:08:15,3301,882941566744223,487713650504413,TWR-3945,Vishing
+919187920410,+918821601641,2023-08-03 09:28:45,3359,533149384733442,431771399121443,TWR-4044,Vishing
+919596622371,+917031911578,2023-08-13 10:46:38,2040,922936550777776,437892356394122,TWR-7731,SIM Swap
+919475414520,+918576124271,2023-01-13 23:53:14,155,644110372077603,451873347481270,TWR-2854,SIM Swap
+919068168092,+919965663196,2023-02-01 02:14:32,581,923365546635081,465435026855916,TWR-9469,None
+919247800298,+919620233330,2023-02-04 08:22:47,1004,810063202407964,493414429238294,TWR-2279,SIM Swap
+919721667797,+919315834382,2023-11-06 22:48:53,2374,790219766512473,475296547185759,TWR-1176,Vishing
+918950064497,+919201871277,2023-12-18 21:02:43,1921,926203849057217,459250497690061,TWR-6782,Vishing
+918242140808,+917719442108,2023-01-14 17:15:51,2846,772879310068058,442793977927113,TWR-5267,None
+919702823150,+919032209020,2023-08-13 12:39:55,692,158117662897126,487865312997595,TWR-1447,Vishing
+919082029167,+917354378489,2023-02-19 06:03:37,2070,412831604207137,418654125517243,TWR-5603,Vishing
+918103616435,+917061001449,2023-10-15 22:37:14,456,296596131433580,483287619821717,TWR-3476,SIM Swap
+918918360758,+918588136431,2023-11-10 17:37:15,718,981044943368962,433241761708924,TWR-8944,None
+919265117869,+917142122736,2023-05-14 03:34:29,345,263337466017446,421697409088823,TWR-9125,Vishing
+918645689727,+918021976457,2023-09-14 13:51:55,1802,817846772126600,429674647524207,TWR-6653,None
+919758490418,+918135569990,2023-10-21 09:37:14,3356,159133607923334,465301402606617,TWR-7533,Vishing
+918294361972,+919045547915,2023-10-17 18:37:37,3081,699568511552012,453451871566403,TWR-7390,Vishing
+918127966460,+917623413787,2023-07-26 00:04:44,3564,113354920493004,463165213471236,TWR-7258,SIM Swap
+918355872317,+919277421089,2023-09-23 04:52:06,168,817674137179978,460768823283921,TWR-5466,Vishing
+918161041845,+918147133409,2023-11-08 14:07:49,402,836725426911237,455051104853245,TWR-8554,SIM Swap
+918038510073,+919885744937,2023-08-17 15:18:29,3155,685413469578821,495379787892578,TWR-3947,Vishing
+919351978047,+917045432125,2023-09-19 06:58:04,34,176509824522853,457874735687486,TWR-2600,SIM Swap
+917446278368,+919944198153,2023-06-23 04:28:57,1439,916560124701457,435451876812620,TWR-4163,None
+917101792766,+919660290823,2023-02-05 16:57:17,232,768940892234999,430515035940452,TWR-2995,SIM Swap
+917515297776,+917371026639,2023-11-29 14:36:25,2476,523291059804692,491186020723194,TWR-4027,None
+919987809626,+917791403539,2023-04-09 09:15:36,1206,843632643188383,410659834732707,TWR-8429,Vishing
+918833879716,+919973068647,2023-12-17 20:13:08,2734,967079894262676,436216553250029,TWR-3653,None
+918190940658,+917267951754,2023-05-29 15:56:43,1591,390748069052659,425040796062572,TWR-8218,None
+919111928965,+917861867284,2023-08-26 00:25:33,1608,826747887592128,415262132172689,TWR-3357,SIM Swap
+918852220019,+917937962865,2023-08-27 10:34:50,2635,905467178368937,414535281710128,TWR-1571,None
+917302418646,+919453906177,2023-10-10 13:12:44,1026,602020590601167,420948693113751,TWR-1014,None
+919854460322,+918677115255,2023-04-14 11:22:04,620,471358764028227,455078250939387,TWR-1060,SIM Swap
+919107452219,+919053593200,2023-06-19 08:21:07,1654,919393190927095,409868913067657,TWR-9849,None
+917014204998,+918651087940,2023-09-25 16:22:51,3350,642758366539375,479831077696479,TWR-9770,Vishing
+918432112664,+919928462203,2023-04-28 14:33:44,1640,811873886502117,412758832032570,TWR-6985,SIM Swap
+918460558581,+917345559261,2023-11-23 16:22:50,1882,963012519742871,491166221187898,TWR-4327,None
+919381454037,+917168926124,2023-05-30 04:39:53,2706,436498623092035,454901260769102,TWR-2749,SIM Swap
+919958556372,+918543014759,2023-07-08 22:32:30,347,812461566960906,419693238795990,TWR-1584,None
+917108940146,+919546681221,2023-04-03 14:50:33,2003,170924464702688,476075865535554,TWR-6041,Vishing
+919293255031,+918929760035,2023-01-07 09:01:46,151,163111706665866,406024640871928,TWR-7643,None
+917909150816,+919808264092,2023-09-17 03:50:23,2142,704116674884492,432790268608548,TWR-2180,None
+917608126462,+919099786785,2023-09-11 22:09:05,78,796226731478094,434153776654582,TWR-3138,None
+917739803849,+919717260269,2023-01-20 09:38:32,1258,993623010588467,464201589007593,TWR-3796,SIM Swap
+917274695850,+917456689025,2023-02-14 08:13:54,2036,999789613985906,431042372752581,TWR-2033,None
+918830564310,+918448877631,2023-11-12 03:55:27,3423,930835577125875,456580517886721,TWR-6312,None
+919938137245,+919473759462,2023-08-01 00:00:54,562,992953613964424,483468590223187,TWR-3841,Vishing
+917271535964,+917518597947,2023-04-17 08:52:16,578,567424544476538,497994695598439,TWR-7060,SIM Swap
+917708695913,+918884035554,2023-04-05 14:55:56,2383,250160821403197,488973886948937,TWR-7162,None
+917067131712,+919091509391,2023-02-01 08:23:21,26,302000932892310,412545282232285,TWR-5648,Vishing
+919978574975,+919044457991,2023-09-26 21:14:50,519,261100813757083,438133467684376,TWR-9570,Vishing
+918769661076,+918027587052,2023-03-09 18:54:50,2500,142359938188519,425334278080434,TWR-9190,SIM Swap
+917378048132,+919693767622,2023-11-17 23:23:07,3205,491646476463488,400641748798741,TWR-4860,None
+917504692228,+919277187437,2023-02-07 03:50:17,2535,671439126890094,465331689323277,TWR-4409,Vishing
+917227929714,+917832016743,2023-02-13 18:14:43,3262,871514206198982,466769181411882,TWR-9151,None
+917686162224,+919878240673,2023-12-25 07:56:09,176,826047273566438,440116558741971,TWR-4433,Vishing
+918079676542,+918435784491,2023-08-28 13:10:22,3297,953894860915101,406096504847283,TWR-2710,SIM Swap
+917225299266,+919307946396,2023-03-10 07:23:28,647,132726729490759,472466771540943,TWR-2901,None
+918010605064,+918910491180,2023-08-19 04:25:35,2374,571825032342509,432376862283495,TWR-2804,Vishing
+917978316519,+917421182269,2023-04-03 02:06:11,3021,522810324323891,431056441934250,TWR-2204,Vishing
+919512952109,+919080515301,2023-01-22 02:28:46,1785,343379239313166,485770187178636,TWR-8454,None
+918663571006,+918604106208,2023-02-22 23:22:59,1874,318599747105811,450468580238040,TWR-5418,None
+918442642321,+917546370398,2023-01-13 11:08:35,2835,167162846008721,419208298933394,TWR-2820,Vishing
+918969581487,+918796257670,2023-03-08 11:42:42,3114,347533325818080,441540435817170,TWR-3568,SIM Swap
+919626493150,+917729867338,2023-08-13 12:28:56,2264,358625127942952,457939480227463,TWR-9548,Vishing
+917929613915,+919540820491,2023-07-03 21:14:14,3428,414316284207462,434715673468172,TWR-5060,Vishing
+918865084042,+919488791944,2023-03-28 08:58:47,2423,267726831999008,480745014744134,TWR-1083,Vishing
+917189941491,+917172050713,2023-07-02 18:48:01,3004,667699193422696,459910643211081,TWR-9701,Vishing
+919058446131,+919992104023,2023-11-15 22:59:23,401,657643317064332,411691933968722,TWR-1203,SIM Swap
+918746411355,+917936330742,2023-02-21 12:57:55,1468,369158280915938,402238067641494,TWR-8860,SIM Swap
+918309263254,+917694937859,2023-10-01 03:16:22,1881,742191489812638,482144459107910,TWR-1399,Vishing
+918991836786,+917595385173,2023-12-06 12:07:32,2880,308230345454235,488215924236302,TWR-8607,SIM Swap
+919720442203,+917005856809,2023-12-01 03:20:51,2569,533332439043476,497216127049353,TWR-6454,SIM Swap
+917140506321,+918273844284,2023-06-15 09:41:48,3083,885937224231597,486204057079924,TWR-9887,SIM Swap
+917889687133,+919940614579,2023-02-01 10:35:34,2541,477960905258125,472439153828675,TWR-6963,None
+917476597680,+918644779176,2023-05-22 23:33:13,1906,146018938767271,451571242439181,TWR-3871,SIM Swap
+919399986722,+917287788210,2023-08-06 18:38:43,2905,330488447454072,433583787799454,TWR-9841,None
+919787598695,+919055113777,2023-10-14 08:52:49,3081,891334663737965,445098124853518,TWR-6778,Vishing
+919162799360,+919921551603,2023-06-14 05:59:06,1135,171343935657770,448586271275345,TWR-8412,Vishing
+919153711762,+919262084520,2023-11-19 04:03:28,502,899192353908859,495462227633225,TWR-9730,Vishing
+918941232371,+919666965407,2023-05-23 23:22:04,3276,173890115408984,464441191002699,TWR-2430,None
+918677968572,+917767990928,2023-04-22 23:49:41,315,285508697167604,415763715141345,TWR-3424,Vishing
+917646384280,+917877273527,2023-07-22 05:09:37,2569,430076924086174,476199945698515,TWR-3163,Vishing
+918489066210,+918804444480,2023-06-22 09:04:31,3021,124187729742377,426608574453826,TWR-2031,None
+917997841438,+919231752989,2023-09-08 08:46:43,1375,751561191907602,492287434571646,TWR-6346,Vishing
+919548450006,+919859826923,2023-09-28 15:14:21,2171,717521128883773,464456486572342,TWR-5982,SIM Swap
+917566739190,+918316386025,2023-03-08 16:42:21,3232,355332627503425,452340551277399,TWR-5720,None
+917637108294,+918516642718,2023-04-21 10:37:57,1867,287311925653104,440143063516084,TWR-3986,None
+919975807892,+919861977083,2023-11-05 12:52:42,628,367856327998758,405790118071149,TWR-6187,SIM Swap
+917543199610,+918893602300,2023-04-12 03:10:15,1514,330984133585688,499521103079927,TWR-1568,SIM Swap
+918361263098,+918476811694,2023-02-27 10:56:24,1527,707834287652805,422883480378981,TWR-9743,Vishing
+917521795675,+917107052949,2023-06-07 02:47:39,2045,263688799378265,464467234868644,TWR-6246,None
+917018443885,+919345677415,2023-07-17 01:23:41,1356,894266786973593,466697816546680,TWR-5748,SIM Swap
+919864261005,+917631718712,2023-11-07 12:35:24,2315,597769195984349,496986111149527,TWR-2840,SIM Swap
+919057208724,+917172146239,2023-02-24 03:31:09,2777,231591574370007,403488836647350,TWR-7580,SIM Swap
+917946459593,+918915438137,2023-05-19 19:08:57,378,161960599945418,490257054747680,TWR-4197,SIM Swap
+919261016130,+917954100590,2023-10-31 10:05:19,3142,320354490809380,411764012269453,TWR-9821,Vishing
+919907965116,+919884318673,2023-02-03 22:24:43,2096,318929062015526,444721306018640,TWR-9381,None
+919863739834,+918550761818,2023-06-04 09:30:32,605,516166987815103,452468978829008,TWR-1199,Vishing
+918481421047,+918509058380,2023-04-30 15:33:48,1825,731668890287381,430352910114099,TWR-8278,SIM Swap
+918785030376,+918900541784,2023-04-23 02:15:50,670,919659314074186,458295146273794,TWR-3286,SIM Swap
+919568114320,+917369702097,2023-02-25 18:48:54,851,634363953466952,409304339767096,TWR-7156,None
+917028427814,+918758620050,2023-09-06 02:06:12,1119,296913145943857,465036781998329,TWR-3243,None
+917798891483,+918639687675,2023-04-23 09:59:32,2268,147551689983230,442771797783877,TWR-9095,SIM Swap
+918990510491,+917964307023,2023-01-11 10:10:01,3240,273413610051694,442242131545388,TWR-8742,None
+919808105335,+919860076519,2023-12-13 16:26:29,1178,301955448899924,490747023293880,TWR-5009,None
+917512624365,+918190638090,2023-07-11 11:33:40,273,939432455385370,481777731061104,TWR-8872,SIM Swap
+918872899986,+918107721600,2023-09-01 21:20:50,2809,520185754110299,402467781966639,TWR-5252,None
+919498187046,+917251300243,2023-02-26 18:05:48,1309,252555921014637,422983904959789,TWR-1866,Vishing
+918551185196,+918801798923,2023-09-05 02:15:11,1458,426349004248187,474536115142553,TWR-2258,SIM Swap
+917832428352,+919697368099,2023-03-13 03:59:25,3132,774142767659010,423522473427722,TWR-9908,Vishing
+918358113461,+919941911500,2023-11-07 15:23:45,1233,871738069521867,496875985108902,TWR-6939,None
+919295317821,+919491281359,2023-05-17 13:25:23,3372,114521901689803,472924837912169,TWR-5610,Vishing
+919082625440,+918769502913,2023-05-13 03:56:52,667,345303202025102,470841854388527,TWR-4622,None
+919399405857,+919634654724,2023-09-25 20:01:48,3405,691833404455410,474886388647677,TWR-2867,Vishing
+918977795322,+917328136908,2023-02-15 06:28:14,3353,639886053685750,443848816675054,TWR-6940,None
+918898108832,+919566881372,2023-07-23 03:50:31,3127,485112409192813,499905973896365,TWR-5991,None
+917509369768,+917955019690,2023-02-19 23:42:21,3509,260282571308445,431888792345539,TWR-6036,None
+917901260260,+917559283112,2023-01-31 12:39:04,1740,959090915521820,415722947685400,TWR-2273,None
+919079858934,+918852193802,2023-01-17 12:17:11,804,136920001948547,492856304118292,TWR-9412,SIM Swap
+917254542263,+919014693343,2023-02-16 04:26:07,1036,174586587954975,493953705158864,TWR-1168,None
+917531689268,+919584676841,2023-03-21 18:28:40,2406,325210480682337,494378404994203,TWR-6759,None
+917389894192,+917625162463,2023-11-25 12:00:02,3056,412299707220132,481595568751023,TWR-6698,Vishing
+917689588485,+919150208433,2023-10-31 05:36:12,2984,372269199455867,480253632494391,TWR-2119,None
